,time,heartrate,steps,calorieslevel,caloriesmets,calories
13918,19:17:40,110.0,,,,
13919,19:17:45,,,,,
13920,19:17:50,,,,,
13921,19:17:55,110.0,,,,
13922,19:18:00,,20.0,2.0,46.0,5.3185200691223145
13923,19:18:05,109.0,,,,
13924,19:18:10,,,,,
13925,19:18:15,,,,,
13926,19:18:20,109.0,,,,
13927,19:18:25,107.0,,,,
13928,19:18:30,,,,,
13929,19:18:35,,,,,
13930,19:18:40,107.0,,,,
13931,19:18:45,,,,,
13932,19:18:50,,,,,
13933,19:18:55,107.0,,,,
13934,19:19:00,,0.0,1.0,29.0,3.352979898452759
13935,19:19:05,102.0,,,,
13936,19:19:10,97.0,,,,
13937,19:19:15,98.0,,,,
13938,19:19:20,94.0,,,,
13939,19:19:25,93.0,,,,
13940,19:19:30,95.0,,,,
13941,19:19:35,95.0,,,,
13942,19:19:40,96.0,,,,
13943,19:19:45,98.0,,,,
13944,19:19:50,,,,,
13945,19:19:55,,,,,
13946,19:20:00,98.0,34.0,1.0,42.0,4.856040000915527
13947,19:20:05,97.0,,,,
13948,19:20:10,,,,,
13949,19:20:15,98.0,,,,
13950,19:20:20,99.0,,,,
13951,19:20:25,97.0,,,,
13952,19:20:30,99.0,,,,
13953,19:20:35,,,,,
13954,19:20:40,,,,,
13955,19:20:45,99.0,,,,
13956,19:20:50,101.0,,,,
13957,19:20:55,99.0,,,,
13958,19:21:00,98.0,49.0,2.0,48.0,5.549759864807129
13959,19:21:05,97.0,,,,
13960,19:21:10,98.0,,,,
13961,19:21:15,100.0,,,,
13962,19:21:20,101.0,,,,
13963,19:21:25,100.0,,,,
13964,19:21:30,105.0,,,,
13965,19:21:35,,,,,
13966,19:21:40,106.0,,,,
13967,19:21:45,107.0,,,,
13968,19:21:50,,,,,
13969,19:21:55,107.0,,,,
13970,19:22:00,,83.0,2.0,58.0,6.705959796905518
13971,19:22:05,108.0,,,,
13972,19:22:10,,,,,
13973,19:22:15,110.0,,,,
13974,19:22:20,,,,,
13975,19:22:25,,,,,
13976,19:22:30,111.0,,,,
13977,19:22:35,,,,,
13978,19:22:40,112.0,,,,
13979,19:22:45,111.0,,,,
13980,19:22:50,,,,,
13981,19:22:55,,,,,
13982,19:23:00,,94.0,3.0,60.0,6.93720006942749
13983,19:23:05,111.0,,,,
13984,19:23:10,108.0,,,,
13985,19:23:15,,,,,
13986,19:23:20,,,,,
13987,19:23:25,108.0,,,,
13988,19:23:30,106.0,,,,
13989,19:23:35,,,,,
13990,19:23:40,,,,,
13991,19:23:45,106.0,,,,
13992,19:23:50,109.0,,,,
13993,19:23:55,105.0,,,,
13994,19:24:00,,94.0,2.0,58.0,6.705959796905518
13995,19:24:05,99.0,,,,
13996,19:24:10,100.0,,,,
13997,19:24:15,99.0,,,,
13998,19:24:20,,,,,
13999,19:24:25,,,,,
14000,19:24:30,99.0,,,,
14001,19:24:35,,,,,
14002,19:24:40,,,,,
14003,19:24:45,99.0,,,,
14004,19:24:50,100.0,,,,
14005,19:24:55,,,,,
14006,19:25:00,,69.0,2.0,50.0,5.781000137329103
14007,19:25:05,100.0,,,,
14008,19:25:10,101.0,,,,
14009,19:25:15,102.0,,,,
14010,19:25:20,100.0,,,,
14011,19:25:25,98.0,,,,
14012,19:25:30,99.0,,,,
14013,19:25:35,,,,,
14014,19:25:40,100.0,,,,
14015,19:25:45,103.0,,,,
14016,19:25:50,,,,,
14017,19:25:55,104.0,,,,
14018,19:26:00,,10.0,2.0,46.0,5.3185200691223145
14019,19:26:05,105.0,,,,
14020,19:26:10,,,,,
14021,19:26:15,,,,,
14022,19:26:20,106.0,,,,
14023,19:26:25,,,,,
14024,19:26:30,107.0,,,,
14025,19:26:35,109.0,,,,
14026,19:26:40,,,,,
14027,19:26:45,,,,,
14028,19:26:50,109.0,,,,
14029,19:26:55,117.0,,,,
14030,19:27:00,,11.0,2.0,54.0,6.243480205535889
14031,19:27:05,,,,,
14032,19:27:10,,,,,
14033,19:27:15,116.0,,,,
14034,19:27:20,,,,,
14035,19:27:25,117.0,,,,
14036,19:27:30,,,,,
14037,19:27:35,,,,,
14038,19:27:40,117.0,,,,
14039,19:27:45,,,,,
14040,19:27:50,,,,,
14041,19:27:55,,,,,
14042,19:28:00,,0.0,1.0,39.0,4.509180068969727
14043,19:28:05,,,,,
14044,19:28:10,,,,,
14045,19:28:15,,,,,
14046,19:28:20,,,,,
14047,19:28:25,,,,,
14048,19:28:30,,,,,
14049,19:28:35,,,,,
14050,19:28:40,,,,,
14051,19:28:45,,,,,
14052,19:28:50,,,,,
14053,19:28:55,104.0,,,,
14054,19:29:00,,0.0,1.0,35.0,4.04670000076294
14055,19:29:05,,,,,
14056,19:29:10,,,,,
14057,19:29:15,104.0,,,,
14058,19:29:20,,,,,
14059,19:29:25,,,,,
14060,19:29:30,104.0,,,,
14061,19:29:35,,,,,
14062,19:29:40,103.0,,,,
14063,19:29:45,102.0,,,,
14064,19:29:50,100.0,,,,
14065,19:29:55,97.0,,,,
14066,19:30:00,,0.0,0.0,13.0,1.503059983253479
14067,19:30:05,93.0,,,,
14068,19:30:10,95.0,,,,
14069,19:30:15,,,,,
14070,19:30:20,96.0,,,,
14071,19:30:25,93.0,,,,
14072,19:30:30,,,,,
14073,19:30:35,,,,,
14074,19:30:40,93.0,,,,
14075,19:30:45,,,,,
14076,19:30:50,,,,,
14077,19:30:55,93.0,,,,
14078,19:31:00,,49.0,1.0,42.0,4.856040000915527
14079,19:31:05,95.0,,,,
14080,19:31:10,96.0,,,,
14081,19:31:15,,,,,
14082,19:31:20,94.0,,,,
14083,19:31:25,,,,,
14084,19:31:30,,,,,
14085,19:31:35,94.0,,,,
14086,19:31:40,,,,,
14087,19:31:45,95.0,,,,
14088,19:31:50,96.0,,,,
14089,19:31:55,97.0,,,,
14090,19:32:00,,83.0,2.0,54.0,6.243480205535889
14091,19:32:05,99.0,,,,
14092,19:32:10,,,,,
14093,19:32:15,,,,,
14094,19:32:20,99.0,,,,
14095,19:32:25,100.0,,,,
14096,19:32:30,100.0,,,,
14097,19:32:35,101.0,,,,
14098,19:32:40,,,,,
14099,19:32:45,103.0,,,,
14100,19:32:50,104.0,,,,
14101,19:32:55,,,,,
14102,19:33:00,,76.0,2.0,52.0,6.012239933013916
14103,19:33:05,104.0,,,,
14104,19:33:10,,,,,
14105,19:33:15,,,,,
14106,19:33:20,104.0,,,,
14107,19:33:25,,,,,
14108,19:33:30,,,,,
14109,19:33:35,104.0,,,,
14110,19:33:40,,,,,
14111,19:33:45,,,,,
14112,19:33:50,104.0,,,,
14113,19:33:55,103.0,,,,
14114,19:34:00,,103.0,3.0,60.0,6.93720006942749
14115,19:34:05,103.0,,,,
14116,19:34:10,,,,,
14117,19:34:15,,,,,
14118,19:34:20,103.0,,,,
14119,19:34:25,,,,,
14120,19:34:30,104.0,,,,
14121,19:34:35,105.0,,,,
14122,19:34:40,106.0,,,,
14123,19:34:45,,,,,
14124,19:34:50,,,,,
14125,19:34:55,106.0,,,,
14126,19:35:00,,111.0,3.0,62.0,7.168439865112305
14127,19:35:05,106.0,,,,
14128,19:35:10,107.0,,,,
14129,19:35:15,107.0,,,,
14130,19:35:20,,,,,
14131,19:35:25,,,,,
14132,19:35:30,107.0,,,,
14133,19:35:35,,,,,
14134,19:35:40,109.0,,,,
14135,19:35:45,,,,,
14136,19:35:50,108.0,,,,
14137,19:35:55,109.0,,,,
14138,19:36:00,,106.0,3.0,62.0,7.168439865112305
14139,19:36:05,,,,,
14140,19:36:10,109.0,,,,
14141,19:36:15,,,,,
14142,19:36:20,,,,,
14143,19:36:25,109.0,,,,
14144,19:36:30,107.0,,,,
14145,19:36:35,109.0,,,,
14146,19:36:40,106.0,,,,
14147,19:36:45,102.0,,,,
14148,19:36:50,,,,,
14149,19:36:55,106.0,,,,
14150,19:37:00,107.0,108.0,3.0,62.0,7.168439865112305
14151,19:37:05,108.0,,,,
14152,19:37:10,109.0,,,,
14153,19:37:15,108.0,,,,
14154,19:37:20,,,,,
14155,19:37:25,107.0,,,,
14156,19:37:30,,,,,
14157,19:37:35,105.0,,,,
14158,19:37:40,,,,,
14159,19:37:45,109.0,,,,
14160,19:37:50,,,,,
14161,19:37:55,,,,,
14162,19:38:00,109.0,98.0,3.0,70.0,8.093400001525879
14163,19:38:05,112.0,,,,
14164,19:38:10,113.0,,,,
14165,19:38:15,,,,,
14166,19:38:20,,,,,
14167,19:38:25,113.0,,,,
14168,19:38:30,111.0,,,,
14169,19:38:35,110.0,,,,
14170,19:38:40,,,,,
14171,19:38:45,,,,,
14172,19:38:50,110.0,,,,
14173,19:38:55,111.0,,,,
14174,19:39:00,,110.0,2.0,56.0,6.474720001220702
14175,19:39:05,110.0,,,,
14176,19:39:10,106.0,,,,
14177,19:39:15,104.0,,,,
14178,19:39:20,,,,,
14179,19:39:25,103.0,,,,
14180,19:39:30,102.0,,,,
14181,19:39:35,,,,,
14182,19:39:40,102.0,,,,
14183,19:39:45,104.0,,,,
14184,19:39:50,105.0,,,,
14185,19:39:55,,,,,
14186,19:40:00,103.0,52.0,1.0,42.0,4.856040000915527
14187,19:40:05,,,,,
14188,19:40:10,101.0,,,,
14189,19:40:15,103.0,,,,
14190,19:40:20,,,,,
14191,19:40:25,,,,,
14192,19:40:30,104.0,,,,
14193,19:40:35,102.0,,,,
14194,19:40:40,,,,,
14195,19:40:45,,,,,
14196,19:40:50,102.0,,,,
14197,19:40:55,,,,,
14198,19:41:00,,4.0,1.0,42.0,4.856040000915527
14199,19:41:05,104.0,,,,
14200,19:41:10,106.0,,,,
14201,19:41:15,,,,,
14202,19:41:20,105.0,,,,
14203,19:41:25,106.0,,,,
14204,19:41:30,,,,,
14205,19:41:35,,,,,
14206,19:41:40,106.0,,,,
14207,19:41:45,104.0,,,,
14208,19:41:50,103.0,,,,
14209,19:41:55,106.0,,,,
14210,19:42:00,,45.0,2.0,48.0,5.549759864807129
14211,19:42:05,,,,,
14212,19:42:10,106.0,,,,
14213,19:42:15,,,,,
14214,19:42:20,105.0,,,,
14215,19:42:25,102.0,,,,
14216,19:42:30,101.0,,,,
14217,19:42:35,,,,,
14218,19:42:40,,,,,
14219,19:42:45,101.0,,,,
14220,19:42:50,102.0,,,,
14221,19:42:55,102.0,,,,
14222,19:43:00,,96.0,3.0,60.0,6.93720006942749
14223,19:43:05,105.0,,,,
14224,19:43:10,108.0,,,,
14225,19:43:15,,,,,
14226,19:43:20,,,,,
14227,19:43:25,108.0,,,,
14228,19:43:25,108.0,,,,
14229,19:43:30,109.0,,,,
14230,19:43:35,110.0,,,,
14231,19:43:40,,,,,
14232,19:43:45,,,,,
14233,19:43:50,112.0,,,,
14234,19:43:55,,,,,
14235,19:44:00,,101.0,3.0,62.0,7.168439865112305
14236,19:44:05,112.0,,,,
14237,19:44:10,110.0,,,,
14238,19:44:15,111.0,,,,
14239,19:44:20,,,,,
14240,19:44:25,,,,,
14241,19:44:30,111.0,,,,
14242,19:44:35,106.0,,,,
14243,19:44:40,,,,,
14244,19:44:45,107.0,,,,
14245,19:44:50,108.0,,,,
14246,19:44:55,,,,,
14247,19:45:00,,107.0,3.0,62.0,7.168439865112305
14248,19:45:05,,,,,
